Date,USD,EUR,JPY,GBP,CHF,CAD,NZD,AUD,SEK
2020-08-18,30.51257635960819,56.67743138752833,42.3839052746081,55.92077083320256,53.76920841177888,48.51479817167457,34.59981292652837,53.62271472655461,61.05918857563758
2020-08-17,33.34730293867699,58.22640182033383,37.27284753193527,53.44268020829515,54.62999244856967,46.87691605710702,29.37701813884314,50.980048664212525,62.78083875298586
2020-08-14,34.91103137600892,55.2533070842261,34.099632261382226,57.22762945492132,53.153570532242725,47.95984364051262,31.94076347928312,46.93587797730768,61.742604829704476
2020-08-13,34.949399686528864,55.73917884978908,26.899498771073453,55.1501104375108,48.79522199142606,51.196445770322065,34.276897478650824,48.81273429803684,65.77464459566932
2020-08-12,37.30589960532797,55.19596642822571,28.871607639725923,53.13992823551513,49.71792989859374,48.15360098248774,34.1042713882085,46.78918802562173,67.41052074532352
2020-08-11,35.408354563023096,52.94882423208971,34.07463537748731,60.5858656181236,50.592453473506936,46.31566120128898,39.63412099931549,51.291702083113115,62.48204193588589
2020-08-10,39.690585398851745,58.38831755246799,36.15605261049099,60.79922765815269,45.24687083711935,45.08107307982508,42.09085246335526,52.19794295847641,65.55721006638176
2020-08-07,35.94698278313052,60.5196896467687,36.7935046237384,59.97225060498463,46.235491778475506,44.51207042796913,45.95986094452663,55.75899398845251,63.81190670282371
2020-08-06,28.59810816063613,59.406656809030295,36.23015683542329,63.87764962906153,51.677831434430345,42.28352253053691,40.00891309588282,48.99996450823279,63.71092067405483
2020-08-05,27.267791177639836,58.149369816814236,29.801779624431845,60.6046335364234,48.758685088716135,44.84324380782209,41.275346466385784,53.83357288599215,67.98443419647398
2020-08-04,31.936607671688634,61.184694854393825,33.141290143915995,62.117887848255734,49.89785226376538,40.10165583073641,40.35552495804087,48.5325071164694,66.38090964782432
2020-08-03,35.19088754357253,60.10166139714998,33.76182800026115,65.18541793174006,45.2576505067497,42.016718025356184,45.892351415070785,48.35267674479214,65.19865037626886
2020-07-31,19.00418937435407,66.47260884771723,35.62397569992274,71.76257074742918,48.00462549903503,31.635347737300478,42.363187694064536,50.08108800764338,73.77848676339663
2020-07-30,22.075904599619477,63.03681666040192,40.008803414253265,66.90671604228761,50.22380206912166,34.95402214016595,41.669430581982475,49.6238993939063,70.00800797838315
2020-07-29,22.997444369368523,59.90271967602332,40.76372822462205,62.805603264213886,45.55158756503134,40.74082036404656,46.08840454331879,55.07090926523387,69.90333253599289
2020-07-28,23.29129762731553,62.71891523971364,40.76801373408115,58.41890202395086,46.95139341603801,38.010107049069,46.16495328415321,51.672643105036975,73.19161009609522
2020-07-27,24.464835587734868,67.1836390419669,36.83811276279433,57.4660975669132,37.826127328108356,41.34716655387186,52.611465026481795,53.36164366619966,79.53150422844162
2020-07-24,26.90141475120285,60.57094016521491,37.214903912051376,52.770950231449845,45.00858787564848,41.48463446906503,49.03891458169442,50.640258045403066,75.9920444814316
2020-07-23,28.398922743180705,56.86241865858654,29.445566408835603,44.96273482466555,42.72522710305409,46.020770644392584,54.841302217334274,56.35136016860614,74.79067309623274
2020-07-22,30.776523088473198,58.80431785913395,28.411810541010013,47.597409725331225,31.428147647085027,46.83278058353669,62.98786432624942,66.97349726426751,78.83177399627372
2020-07-21,36.704820376906156,50.616774605097014,32.06191115464398,53.372905329524414,32.20814721685558,51.016231597023676,60.121317505231595,63.30803748266083,75.13732988497271
